,order_id,order_value,promo_type
75610,88991018,39,no_promo
75611,89063866,31,no_promo
75612,89061803,41,no_promo
75613,89010416,30,no_promo
75614,89056847,39,no_promo
75615,89047055,20,no_promo
75616,88994800,25,no_promo
75617,88995383,26,no_promo
75618,89007933,25,no_promo
75619,89036669,33,no_promo
75620,89037078,25,no_promo
75621,89035617,13,no_promo
75622,88993221,29,no_promo
75623,88985513,31,SALE15
75624,89054746,37,no_promo
75625,89002209,21,no_promo
75626,89029108,25,no_promo
75627,88988592,23,SALE15
75628,89053612,19,no_promo
75629,89004833,30,no_promo
75630,89032819,35,no_promo
75631,89012496,33,no_promo
75632,89032917,31,no_promo
75633,89004057,29,no_promo
75634,88997465,34,no_promo
75635,89052175,28,no_promo
75636,89067974,11,SALE15
75637,88989119,12,no_promo
75638,89043542,29,no_promo
75639,89028107,18,no_promo
75640,89056277,25,no_promo
75641,89034922,25,no_promo
75642,88981087,30,no_promo
75643,89044788,30,no_promo
75644,88995385,42,no_promo
75645,89068505,40,no_promo
75646,89037050,37,no_promo
75647,88980711,24,no_promo
75648,88990962,26,no_promo
75649,89008237,35,no_promo
75650,89000976,35,no_promo
75651,89018634,22,no_promo
75652,88985380,28,no_promo
75653,89005152,31,no_promo
75654,89029330,23,no_promo
75655,89058445,37,no_promo
75656,88977716,26,no_promo
75657,89037350,37,SALE15
75658,89020779,45,no_promo
75659,89033443,35,no_promo
75660,89027985,36,no_promo
75661,89046393,26,no_promo
75662,89027973,30,no_promo
75663,88985706,20,no_promo
75664,89001472,44,no_promo
75665,89009507,23,SALE15
75666,89021681,24,no_promo
75667,89063934,40,no_promo
75668,89062555,22,no_promo
75669,89015682,15,no_promo
75670,89027915,34,no_promo
75671,88987373,27,no_promo
75672,89050146,34,no_promo
75673,89036321,33,no_promo
75674,89016858,19,no_promo
75675,88997018,16,no_promo
75676,89060781,20,no_promo
75677,89055509,24,no_promo
75678,89039272,38,no_promo
75679,89071980,16,no_promo
75680,88997032,38,no_promo
75681,88998515,33,no_promo
75682,88989035,21,no_promo
75683,88978281,34,SALE15
75684,89056545,33,no_promo
75685,89073005,33,no_promo
75686,89060682,24,no_promo
75687,89032889,42,no_promo
75688,89059372,45,SALE15
75689,89026960,20,no_promo
75690,89007478,31,no_promo
75691,89015540,38,no_promo
75692,89011719,30,no_promo
75693,88997856,27,no_promo
75694,88985986,37,no_promo
75695,89065768,32,no_promo
75696,89007465,20,no_promo
75697,89044124,31,no_promo
75698,89013300,32,no_promo
75699,89048202,28,no_promo
75700,89044760,46,no_promo
75701,89049968,24,no_promo
75702,89034721,39,no_promo
75703,89032829,34,no_promo
75704,89056272,13,no_promo
75705,89064135,29,no_promo
75706,88992762,36,no_promo
75707,88996898,31,no_promo
75708,89038997,40,no_promo
75709,88989975,35,SALE15
75710,89046663,13,no_promo
75711,89067522,29,no_promo
75712,89001138,39,no_promo
75713,88995760,36,no_promo
75714,88986897,33,no_promo
75715,89000174,33,no_promo
75716,89009190,48,no_promo
75717,89049791,26,SALE15
75718,89061650,29,no_promo
75719,89025446,17,no_promo
75720,89042950,32,no_promo
75721,89026389,31,no_promo
75722,89035378,25,no_promo
75723,88984268,19,SALE15
75724,88979255,14,no_promo
75725,89037207,36,no_promo
75726,89049991,23,SALE15
75727,89074257,35,no_promo
75728,89045384,32,SALE15
75729,88988331,25,no_promo
75730,89000018,23,no_promo
75731,88981955,21,no_promo
75732,89032249,14,no_promo
75733,89030715,29,no_promo
75734,88985836,39,no_promo
75735,89031642,43,no_promo
75736,89014739,27,no_promo
75737,88993955,17,no_promo
75738,89057386,37,no_promo
75739,89059659,34,no_promo
75740,89000706,29,no_promo
75741,89008355,34,SALE15
75742,89032021,44,no_promo
75743,89037352,11,no_promo
75744,89014638,26,no_promo
75745,89028734,38,no_promo
75746,89044382,34,no_promo
75747,88992609,6,SALE15
75748,88988979,27,no_promo
75749,88993033,26,no_promo
75750,89066897,29,no_promo
75751,89047582,24,no_promo
75752,89025851,37,no_promo
75753,89070065,18,no_promo
75754,89037306,3,no_promo
75755,89044083,33,no_promo
75756,89061596,24,no_promo
75757,89070653,29,no_promo
75758,89015193,38,no_promo
75759,89063830,31,no_promo
75760,89041262,19,SALE15
75761,89047610,23,no_promo
75762,89024474,35,no_promo
75763,89038479,36,no_promo
75764,89018926,43,no_promo
75765,89062763,31,no_promo
75766,89061782,25,no_promo
75767,88989190,30,no_promo
75768,89025736,27,no_promo
75769,89037146,41,no_promo
75770,89020616,28,no_promo
75771,89019593,18,SALE15
75772,89029760,42,no_promo
75773,89018021,30,no_promo
75774,89020354,25,no_promo
75775,89031980,24,no_promo
75776,89035395,29,no_promo
75777,88982675,22,no_promo
75778,88984056,23,no_promo
75779,89050791,28,no_promo
75780,89008070,32,no_promo
75781,89041481,30,no_promo
75782,89050229,31,SALE15
75783,88983468,29,no_promo
75784,89039731,46,no_promo
75785,88982305,40,no_promo
75786,89004340,42,no_promo
75787,89019266,40,no_promo
75788,88984946,33,no_promo
75789,89017425,22,no_promo
75790,89017045,34,no_promo
75791,89003439,29,no_promo
75792,89018139,39,no_promo
75793,89062969,48,no_promo
75794,89008027,25,no_promo
75795,89048460,29,no_promo
75796,89022971,27,no_promo
75797,89053194,28,no_promo
75798,89063978,29,no_promo
75799,89013017,30,no_promo
75800,88978550,32,SALE15
75801,89031459,22,no_promo
75802,89005588,29,no_promo
75803,89000304,23,no_promo
75804,88999648,36,no_promo
75805,89044015,18,SALE15
75806,89025435,22,SALE15
75807,89011108,25,no_promo
75808,89005597,27,no_promo
75809,89023048,29,no_promo
75810,89018813,26,no_promo
75811,89033823,41,no_promo
75812,89044597,20,SALE15
75813,89048115,19,SALE15
75814,89051638,20,no_promo
75815,89031624,25,no_promo
75816,89011110,21,no_promo
75817,88994811,38,no_promo
75818,89000738,33,no_promo
75819,89039306,31,no_promo
75820,89047090,20,no_promo
75821,89054268,25,no_promo
75822,89001039,28,no_promo
75823,89076748,23,SALE15
75824,89009006,29,no_promo
75825,89030943,43,no_promo
75826,88987762,17,no_promo
75827,89031675,26,no_promo
75828,89072128,28,no_promo
75829,88981956,31,no_promo
75830,89053587,33,no_promo
75831,89067170,36,no_promo
75832,89020050,39,no_promo
75833,88981806,24,no_promo
75834,89019361,26,no_promo
75835,89073401,36,no_promo
75836,89046369,30,no_promo
75837,89060697,36,no_promo
75838,88996057,23,no_promo
75839,88977777,24,no_promo
75840,89054519,39,no_promo
75841,89056329,37,no_promo
75842,89006628,36,no_promo
75843,89038352,35,no_promo
75844,88999493,29,no_promo
75845,89006942,37,no_promo
75846,89042921,31,SALE15
75847,89022257,39,no_promo
75848,89043930,30,no_promo
75849,89028809,40,no_promo
75850,89027740,26,no_promo
75851,89014107,25,no_promo
75852,89000237,35,no_promo
75853,88979926,32,no_promo
75854,89054375,35,no_promo
75855,89072559,19,no_promo
75856,89041173,27,no_promo
75857,89006588,33,no_promo
75858,89057140,21,no_promo
75859,88980047,29,no_promo
75860,89047080,34,no_promo
75861,89043607,46,no_promo
75862,89059557,26,no_promo
75863,89037524,32,no_promo
75864,89074769,33,no_promo
75865,89010917,21,SALE15
75866,89048400,27,no_promo
75867,89013184,28,no_promo
75868,89063687,37,no_promo
75869,89066799,28,no_promo
75870,89029018,38,no_promo
75871,89011999,26,no_promo
75872,89039469,41,no_promo
75873,88999262,30,no_promo
75874,89000300,13,SALE15
75875,88998893,34,no_promo
75876,88994054,18,no_promo
75877,89057898,28,no_promo
75878,89055734,30,no_promo
75879,89018314,22,no_promo
75880,88996914,26,no_promo
75881,89053647,29,no_promo
75882,89069236,23,SALE15
75883,89029149,24,no_promo
75884,89031778,32,no_promo
75885,89012367,48,no_promo
75886,89065957,39,no_promo
75887,89018841,23,no_promo
75888,89021900,34,no_promo
75889,89067134,43,no_promo
75890,89012321,24,no_promo
75891,89032020,39,no_promo
75892,89017008,21,no_promo
75893,88986140,14,no_promo
75894,89014883,38,no_promo
75895,89020485,17,no_promo
75896,89016508,27,no_promo
75897,89026957,26,no_promo
75898,89075220,30,no_promo
75899,89033616,25,SALE15
75900,89054235,29,no_promo
75901,89039274,20,no_promo
75902,89030386,29,no_promo
75903,89000441,23,no_promo
75904,89024978,37,no_promo
75905,89012709,26,no_promo
75906,88980557,37,no_promo
75907,88980978,19,no_promo
75908,89006020,39,no_promo
75909,89024372,35,no_promo
75910,88997855,31,no_promo
75911,89007470,24,no_promo
75912,89043884,15,no_promo
75913,89024731,24,no_promo
75914,89039520,20,no_promo
75915,89060183,38,no_promo
75916,88993717,33,no_promo
75917,89008482,32,no_promo
75918,89051277,23,no_promo
75919,89027041,31,no_promo
75920,88995595,32,no_promo
75921,89046068,35,no_promo
75922,89062419,22,no_promo
75923,89035841,40,no_promo
75924,89017263,21,no_promo
75925,89068331,22,no_promo
75926,88982909,25,no_promo
75927,89030307,19,SALE15
75928,88990662,15,no_promo
75929,89049287,36,no_promo
75930,89074048,38,SALE15
75931,89014718,34,no_promo
75932,89011930,28,no_promo
75933,89026350,38,no_promo
75934,88993421,27,no_promo
75935,89052710,26,no_promo
75936,89033023,20,no_promo
75937,88996992,31,no_promo
75938,88990120,46,no_promo
75939,89069391,22,no_promo
75940,89010941,37,no_promo
75941,88999588,41,no_promo
75942,89002197,45,no_promo
75943,89004935,30,no_promo
75944,88984710,36,no_promo
75945,89002780,39,no_promo
75946,89015235,44,no_promo
75947,89055208,40,no_promo
75948,89043083,13,no_promo
75949,89051326,39,no_promo
75950,89052881,39,no_promo
75951,89062255,44,no_promo
75952,88995865,23,no_promo
75953,89006649,25,SALE15
75954,89013092,34,no_promo
75955,89013745,15,no_promo
75956,88979918,43,no_promo
75957,88994858,18,no_promo
75958,89072725,14,SALE15
75959,89049716,41,no_promo
75960,89057590,39,SALE15
75961,89041150,22,SALE15
75962,89028113,8,no_promo
75963,88978355,45,SALE15
75964,88980763,17,no_promo
75965,89008814,28,no_promo
75966,89037669,19,no_promo
75967,89070383,42,no_promo
75968,89029013,24,no_promo
75969,89019739,21,no_promo
75970,89068605,38,no_promo
75971,89028112,28,no_promo
75972,89064926,23,no_promo
75973,88989444,32,no_promo
75974,89068596,27,no_promo
75975,88986430,44,no_promo
75976,89015039,40,no_promo
75977,89057801,20,no_promo
75978,88987564,23,no_promo
75979,89039086,38,no_promo
75980,89067306,12,no_promo
75981,88996938,40,no_promo
75982,89014366,24,no_promo
75983,89062089,38,no_promo
75984,89046207,17,no_promo
75985,89001328,12,no_promo
75986,89035773,25,no_promo
75987,89076951,17,no_promo
75988,89037885,36,no_promo
75989,89036598,35,no_promo
75990,88997412,45,no_promo
75991,88988385,25,no_promo
75992,89025653,23,no_promo
75993,89047992,22,no_promo
75994,88999104,31,no_promo
75995,88988996,25,no_promo
75996,89055754,18,SALE15
75997,89014293,36,no_promo
75998,88984513,23,no_promo
75999,89077486,32,no_promo
76000,89008543,34,no_promo
76001,89029458,32,no_promo
76002,89054423,32,SALE15
76003,89004780,26,no_promo
76004,89066766,20,no_promo
76005,89025073,17,no_promo
76006,89010642,36,SALE15
76007,89058947,33,no_promo
76008,89001401,41,no_promo
76009,89064939,37,no_promo
76010,89011211,27,no_promo
76011,89036690,36,no_promo
76012,89052333,20,no_promo
76013,88993397,8,no_promo
76014,88999807,17,no_promo
76015,89004474,21,no_promo
76016,89039572,45,no_promo
76017,89020933,23,no_promo
76018,89044525,37,no_promo
76019,88982063,21,no_promo
76020,89048912,37,no_promo
76021,89014365,23,no_promo
76022,88982239,22,no_promo
76023,89020660,20,no_promo
76024,89003348,34,no_promo
76025,89022442,44,no_promo
76026,89016451,37,no_promo
76027,89044780,28,no_promo
76028,89037035,31,no_promo
76029,89073313,28,no_promo
76030,89005234,31,no_promo
76031,89028661,37,no_promo
76032,88986962,30,no_promo
76033,89022896,27,SALE15
76034,89045154,15,SALE15
76035,89072109,32,no_promo
76036,88998289,49,no_promo
76037,89024396,34,no_promo
76038,88995845,31,no_promo
76039,89041271,34,no_promo
76040,89002108,19,no_promo
76041,89062980,32,no_promo
76042,89000133,31,no_promo
76043,88997375,15,SALE15
76044,89035674,30,no_promo
76045,89035247,24,no_promo
76046,89011910,29,no_promo
76047,89007009,32,no_promo
76048,88978932,36,no_promo
76049,89016362,33,no_promo
76050,89006526,24,no_promo
76051,88988346,37,no_promo
76052,89057955,15,SALE15
76053,89061296,35,no_promo
76054,89057034,35,no_promo
76055,88988441,48,SALE15
76056,89056585,34,no_promo
76057,89041704,43,no_promo
76058,89023463,20,no_promo
76059,88986787,24,no_promo
76060,89055517,26,SALE15
76061,89025704,36,no_promo
76062,89008058,27,no_promo
76063,89036687,41,SALE15
76064,88989326,22,no_promo
76065,89039067,30,no_promo
76066,89013202,41,no_promo
76067,89030573,27,no_promo
76068,89060545,33,no_promo
76069,89065373,30,no_promo
76070,88995218,30,no_promo
76071,89006111,8,SALE15
76072,89056852,24,no_promo
76073,89059661,23,no_promo
76074,89000555,34,SALE15
76075,88984823,35,no_promo
76076,89012922,26,no_promo
76077,89037180,29,no_promo
76078,88994038,22,no_promo
76079,89008060,38,no_promo
76080,88981303,32,SALE15
76081,89060609,14,no_promo
76082,89067441,33,no_promo
76083,88978502,25,no_promo
76084,89042548,25,no_promo
76085,89063629,24,no_promo
76086,89013925,16,no_promo
76087,89027171,26,no_promo
76088,89057812,39,no_promo
76089,89066887,25,no_promo
76090,88986207,36,no_promo
76091,88989422,48,no_promo
76092,88982654,42,no_promo
76093,89071361,45,no_promo
76094,89075210,24,no_promo
76095,89001222,42,no_promo
76096,89028033,21,no_promo
76097,89072979,34,no_promo
76098,89005697,29,no_promo
76099,88995469,25,no_promo
76100,88985950,26,no_promo
76101,89063449,43,SALE15
76102,89026513,33,SALE15
76103,89066831,29,no_promo
76104,88996175,35,no_promo
76105,88993334,45,no_promo
76106,89013301,24,no_promo
76107,89035880,14,SALE15
76108,89042739,23,no_promo
76109,89015659,37,no_promo
76110,89070398,45,no_promo
76111,88994952,40,no_promo
76112,89067466,26,no_promo
76113,89003669,42,no_promo
76114,89067757,22,no_promo
76115,88991633,38,no_promo
76116,88999166,30,SALE15
76117,89022318,36,no_promo
76118,88985524,46,SALE15
76119,89015134,29,SALE15
76120,89002107,33,no_promo
76121,88979847,25,SALE15
76122,89063154,29,no_promo
76123,88997088,40,no_promo
76124,88979436,26,no_promo
76125,89023083,33,no_promo
76126,89054304,34,no_promo
76127,88998456,31,no_promo
76128,89031385,30,no_promo
76129,89077467,25,no_promo
76130,89008244,25,no_promo
76131,89067785,29,no_promo
76132,89012870,38,no_promo
76133,88988353,30,no_promo
76134,89048047,36,no_promo
76135,89025912,22,no_promo
76136,88982021,23,no_promo
76137,89025652,24,no_promo
76138,89022165,35,no_promo
76139,88989652,30,no_promo
76140,89017504,22,no_promo
76141,89074922,29,no_promo
76142,88997770,14,no_promo
76143,88991487,29,no_promo
76144,88985083,26,no_promo
76145,89065821,38,no_promo
76146,88998652,18,no_promo
76147,89005621,27,no_promo
76148,88987578,21,no_promo
76149,89000412,22,no_promo
76150,89033286,31,no_promo
76151,88992208,27,no_promo
76152,89032078,27,no_promo
76153,89075619,25,no_promo
76154,89033324,24,SALE15
76155,88978291,32,no_promo
76156,89002135,20,no_promo
76157,89026909,24,no_promo
76158,89059277,22,no_promo
76159,89003592,24,no_promo
76160,88999477,27,no_promo
76161,88992334,34,no_promo
76162,89017509,23,no_promo
76163,88994112,33,no_promo
76164,89053321,34,no_promo
76165,88985128,41,no_promo
76166,89010232,24,no_promo
76167,89066226,27,no_promo
76168,89048517,26,no_promo
76169,88987301,42,no_promo
76170,89020658,34,no_promo
76171,89006600,31,no_promo
76172,88989542,23,SALE15
76173,89045976,43,no_promo
76174,89032025,34,no_promo
76175,89023915,30,no_promo
76176,89011900,46,no_promo
76177,88978942,19,no_promo
76178,89000505,18,no_promo
76179,89009409,25,no_promo
76180,89012898,18,SALE15
76181,89020463,48,no_promo
76182,88999867,26,no_promo
76183,89029557,39,no_promo
76184,89050247,28,no_promo
76185,88998922,30,no_promo
76186,89065225,36,no_promo
76187,89024677,21,no_promo
76188,88984847,30,no_promo
76189,89011145,34,no_promo
76190,88979382,30,no_promo
76191,89028606,26,SALE15
76192,89021007,32,no_promo
76193,89019813,25,no_promo
76194,89050290,39,no_promo
76195,88985362,37,no_promo
76196,89037271,36,no_promo
76197,89061275,24,no_promo
76198,89068632,30,no_promo
76199,89071092,29,no_promo
76200,89070016,32,no_promo
76201,89043617,41,no_promo
76202,89073868,36,no_promo
76203,89007822,41,no_promo
76204,89001352,23,no_promo
76205,88998645,20,no_promo
76206,89016827,27,no_promo
76207,89022043,8,no_promo
76208,89019683,47,no_promo
76209,89020639,27,no_promo
76210,88993799,15,no_promo
76211,89063870,28,no_promo
76212,89067223,38,no_promo
76213,89031653,19,no_promo
76214,89066008,22,no_promo
76215,89043510,30,SALE15
76216,89001820,19,no_promo
76217,89052655,48,no_promo
76218,89042769,32,no_promo
76219,89017158,13,SALE15
76220,89020860,28,no_promo
76221,89068260,25,no_promo
76222,89059476,20,no_promo
76223,89008389,25,no_promo
76224,89027231,28,no_promo
76225,89008784,25,no_promo
76226,89039225,30,no_promo
76227,89018364,10,no_promo
76228,89032825,24,no_promo
76229,89021412,16,no_promo
76230,89032524,32,no_promo
76231,89004231,31,no_promo
76232,88997722,13,no_promo
76233,89063124,30,no_promo
76234,89007843,34,no_promo
76235,89031285,30,no_promo
76236,89032153,35,no_promo
76237,89073208,32,no_promo
76238,89059847,30,no_promo
76239,89001312,41,no_promo
76240,89019855,43,SALE15
76241,89015635,22,no_promo
76242,89020870,25,no_promo
76243,89034767,26,no_promo
76244,89063158,23,no_promo
76245,89025691,35,no_promo
76246,89052688,35,no_promo
76247,88986527,24,no_promo
76248,89024411,42,no_promo
76249,89024460,37,no_promo
76250,89041718,32,no_promo
76251,89028868,27,no_promo
76252,89024701,24,SALE15
76253,89057412,28,no_promo
76254,89037358,28,no_promo
76255,89019690,23,no_promo
76256,89027215,10,no_promo
76257,89040103,29,SALE15
76258,89047132,29,no_promo
76259,89019578,36,no_promo
76260,88981728,33,no_promo
76261,89016547,27,no_promo
76262,89067282,17,no_promo
76263,89058624,29,no_promo
76264,88993204,41,no_promo
76265,89070923,26,no_promo
76266,89008767,39,no_promo
76267,89046257,30,no_promo
76268,89071181,42,no_promo
76269,88982682,28,SALE15
76270,89003858,30,no_promo
76271,89054436,32,no_promo
76272,89045304,31,no_promo
76273,89049851,26,SALE15
76274,88979702,32,no_promo
76275,89046461,42,SALE15
76276,89010059,33,no_promo
76277,89008919,24,no_promo
76278,89009128,35,no_promo
76279,89032092,20,no_promo
76280,88991687,37,no_promo
76281,89071692,40,no_promo
76282,89060252,31,no_promo
76283,88983837,41,no_promo
76284,89054490,27,no_promo
76285,88990030,39,no_promo
76286,88987361,14,no_promo
76287,88994633,26,SALE15
76288,88999242,24,no_promo
76289,88979186,36,no_promo
76290,89055191,32,no_promo
76291,89064885,27,no_promo
76292,89044895,24,no_promo
76293,88978968,23,no_promo
76294,89037161,32,no_promo
76295,89068010,23,SALE15
76296,88980649,37,no_promo
76297,89050315,18,no_promo
76298,89046991,33,no_promo
76299,89045961,32,no_promo
76300,89032126,37,no_promo
76301,89043887,29,no_promo
76302,89014525,35,no_promo
76303,88982258,41,no_promo
76304,89070935,18,no_promo
76305,89034997,31,no_promo
76306,89034710,37,no_promo
76307,89017608,29,no_promo
76308,89027170,27,no_promo
76309,89036568,27,no_promo
76310,89074720,40,no_promo
76311,89017742,14,no_promo
76312,88993900,28,no_promo
76313,89061388,34,no_promo
76314,89033101,32,no_promo
76315,89003409,28,SALE15
76316,89011055,19,no_promo
76317,89041915,26,no_promo
76318,88980450,18,no_promo
76319,88993893,31,no_promo
76320,89027748,8,no_promo
76321,89074993,13,no_promo
76322,89015397,33,SALE15
76323,88978294,41,no_promo
76324,89019107,34,no_promo
76325,89038238,34,no_promo
76326,89055097,36,no_promo
76327,89001471,33,no_promo
76328,88992461,16,no_promo
76329,89054442,40,no_promo
76330,88992306,31,no_promo
76331,89014533,26,no_promo
76332,89067958,30,no_promo
76333,89075099,31,no_promo
76334,88982916,33,no_promo
76335,88979728,20,no_promo
76336,89012307,28,no_promo
76337,89040598,37,no_promo
76338,89068289,30,no_promo
76339,89024172,30,no_promo
76340,89058740,25,no_promo
76341,89021981,12,no_promo
76342,88983225,25,SALE15
76343,89021025,26,SALE15
76344,89000567,19,no_promo
76345,89065480,24,no_promo
76346,89077317,27,no_promo
76347,89065763,26,no_promo
76348,89032086,30,no_promo
76349,89008598,29,no_promo
76350,89069751,17,no_promo
76351,89043297,29,no_promo
76352,89072149,23,no_promo
76353,88978718,33,no_promo
76354,88996092,21,SALE15
76355,88977837,21,no_promo
76356,88982456,23,no_promo
76357,89034193,42,SALE15
76358,89001933,28,no_promo
76359,89015997,25,no_promo
76360,88993513,27,no_promo
76361,89023054,30,no_promo
76362,89046024,31,SALE15
76363,88982362,30,no_promo
76364,88990868,30,no_promo
76365,88993303,38,SALE15
76366,89066883,26,no_promo
76367,88994492,19,no_promo
76368,89067743,27,no_promo
76369,89016652,31,no_promo
76370,89039459,15,no_promo
76371,89026773,30,no_promo
76372,89006609,33,SALE15
76373,89069238,44,no_promo
76374,89031304,30,no_promo
76375,89075799,27,no_promo
76376,89035771,32,no_promo
76377,88996857,30,no_promo
76378,89030392,18,no_promo
76379,89059268,31,no_promo
76380,89045558,23,no_promo
76381,89023098,32,no_promo
76382,89022793,47,no_promo
76383,89007766,38,no_promo
76384,89045996,25,no_promo
76385,89074068,29,no_promo
76386,89073739,34,no_promo
76387,89077346,15,no_promo
76388,88987457,25,no_promo
76389,89072498,38,no_promo
76390,88989679,28,no_promo
76391,89032676,32,no_promo
76392,88979512,35,no_promo
76393,89070180,36,SALE15
76394,89065504,39,SALE15
76395,89026634,50,no_promo
76396,89066096,22,no_promo
76397,89072691,36,no_promo
76398,89030054,25,SALE15
76399,89065920,30,no_promo
76400,89032361,38,no_promo
76401,88989763,38,no_promo
76402,88993091,23,no_promo
76403,88984645,24,no_promo
76404,89073916,35,no_promo
76405,89001762,24,no_promo
76406,89060989,34,no_promo
76407,89064634,36,no_promo
76408,89020502,36,no_promo
76409,89050469,18,SALE15
76410,88995001,34,no_promo
76411,89023845,21,no_promo
76412,89074151,16,no_promo
76413,89059366,26,no_promo
76414,89027092,34,no_promo
76415,89008336,29,no_promo
76416,89051776,46,no_promo
76417,89005157,31,no_promo
76418,89018987,34,no_promo
76419,89072012,17,no_promo
76420,89016718,19,SALE15
76421,89058509,42,no_promo
76422,89035654,39,no_promo
76423,89001193,44,no_promo
76424,89062558,15,no_promo
76425,88992073,34,no_promo
76426,89025597,29,no_promo
76427,89047817,23,no_promo
76428,89002262,30,no_promo
76429,89048330,30,no_promo
76430,88983336,31,no_promo
76431,89051221,23,no_promo
76432,89029424,45,no_promo
76433,89060780,29,no_promo
76434,89008215,23,no_promo
76435,89025953,29,no_promo
76436,89072639,27,no_promo
76437,89001018,38,no_promo
76438,89048256,30,no_promo
76439,89071722,38,no_promo
76440,88983677,15,no_promo
76441,89005909,25,no_promo
76442,89054498,23,no_promo
76443,89047847,20,no_promo
76444,89066038,33,no_promo
76445,89026248,31,no_promo
76446,89041229,22,SALE15
76447,89011300,32,no_promo
76448,89039528,37,no_promo
76449,89069080,17,no_promo
76450,89023612,28,no_promo
76451,88984092,32,no_promo
76452,89066706,33,no_promo
76453,89014443,19,no_promo
76454,88999666,25,no_promo
76455,89068481,32,no_promo
76456,89056897,40,no_promo
76457,88980530,17,no_promo
76458,89047819,13,no_promo
76459,89004270,21,no_promo
76460,89073044,28,no_promo
76461,89026989,35,no_promo
76462,89043992,36,no_promo
76463,89065457,40,no_promo
76464,89008887,37,no_promo
76465,89056371,31,no_promo
76466,89054821,40,no_promo
76467,89075130,23,no_promo
76468,88996578,16,no_promo
76469,89040804,8,no_promo
76470,89032291,26,no_promo
76471,89069902,29,no_promo
76472,89035054,16,no_promo
76473,89034027,38,no_promo
76474,89036554,33,no_promo
76475,89077023,35,no_promo
76476,89069882,29,no_promo
76477,88999762,24,no_promo
76478,89030238,21,no_promo
76479,89028267,43,no_promo
76480,89025648,30,no_promo
76481,89072005,24,no_promo
76482,89033643,16,no_promo
76483,89018497,39,no_promo
76484,89019846,23,no_promo
76485,88999321,28,no_promo
76486,88996892,21,no_promo
76487,88995883,36,no_promo
76488,89064640,42,no_promo
76489,89027753,36,no_promo
76490,88992212,25,no_promo
76491,89056365,24,no_promo
76492,89075616,29,no_promo
76493,89005347,25,no_promo
76494,89035435,27,no_promo
76495,89043057,28,SALE15
76496,89036775,36,no_promo
76497,89060115,30,no_promo
76498,89049840,15,no_promo
76499,89023874,25,no_promo
76500,88978792,25,no_promo
76501,89016154,27,no_promo
76502,88982540,26,no_promo
76503,89031295,23,no_promo
76504,89034252,30,no_promo
76505,89050015,30,no_promo
76506,89063602,26,no_promo
76507,88981166,40,no_promo
76508,89038336,33,no_promo
76509,89055005,29,no_promo
76510,89036218,34,no_promo
76511,89013701,22,SALE15
76512,89064265,28,SALE15
76513,89041806,47,no_promo
76514,89024740,13,no_promo
76515,88994785,27,no_promo
76516,89054043,16,no_promo
76517,89056626,26,no_promo
76518,89050255,17,no_promo
76519,89007814,36,no_promo
76520,88977807,29,no_promo
76521,89016913,34,no_promo
76522,89066981,28,no_promo
76523,88998302,23,no_promo
76524,89075385,24,no_promo
76525,88989290,23,no_promo
76526,89077558,44,no_promo
76527,89063753,38,no_promo
76528,89042519,35,no_promo
76529,89032762,23,no_promo
76530,89039293,26,no_promo
76531,89007469,41,no_promo
76532,88999415,10,no_promo
76533,88986591,23,no_promo
76534,88978522,25,no_promo
76535,88998382,40,no_promo
76536,88987781,31,no_promo
76537,89048652,22,no_promo
76538,89064138,32,no_promo
76539,89071212,26,no_promo
76540,88986883,41,no_promo
76541,89037173,8,no_promo
76542,88994080,27,no_promo
76543,88980351,47,no_promo
76544,89069441,30,no_promo
76545,88990214,22,SALE15
76546,89034009,32,no_promo
76547,88988040,23,SALE15
76548,88982812,37,no_promo
76549,89047465,38,no_promo
76550,89060118,20,no_promo
76551,89043043,43,no_promo
76552,89043737,42,no_promo
76553,89052988,19,no_promo
76554,88987808,35,no_promo
76555,88997692,43,no_promo
76556,88981195,36,no_promo
76557,89028638,28,no_promo
76558,89033145,23,no_promo
76559,89057709,39,no_promo
76560,88991173,24,no_promo
76561,89069105,28,SALE15
76562,89031804,42,no_promo
76563,89066947,29,no_promo
76564,89015784,33,no_promo
76565,89043042,22,no_promo
76566,89053507,27,no_promo
76567,89059970,17,no_promo
76568,89062028,25,no_promo
76569,89043288,29,no_promo
76570,89074434,34,no_promo
76571,89042341,32,no_promo
76572,89008886,44,no_promo
76573,88995435,24,no_promo
76574,89059863,36,no_promo
76575,89059014,32,no_promo
76576,89050526,34,no_promo
76577,89062017,24,no_promo
76578,88986840,38,SALE15
76579,89044167,19,no_promo
76580,89054396,22,SALE15
76581,89043159,24,no_promo
76582,89036202,18,no_promo
76583,89042251,44,SALE15
76584,89070318,30,no_promo
76585,89068032,13,no_promo
76586,89057338,25,no_promo
76587,89013931,31,no_promo
76588,89003971,34,no_promo
76589,89051737,25,no_promo
76590,89023769,31,no_promo
76591,89014559,16,no_promo
76592,89028579,34,no_promo
76593,88991585,32,no_promo
76594,89012388,31,no_promo
76595,89024944,23,no_promo
76596,89017900,27,no_promo
76597,89044667,34,no_promo
76598,89056284,34,no_promo
76599,89076157,30,no_promo
76600,89034006,42,no_promo
76601,89064083,30,no_promo
76602,88988178,32,no_promo
76603,88996323,40,no_promo
76604,89006627,46,no_promo
76605,88996265,22,no_promo
76606,89050788,31,no_promo
76607,89048379,35,SALE15
76608,89063372,23,no_promo
